,Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
0,0:00:00,38.2,21.9,69,0,400,OFF,0,electrical/clothing
1,0:00:02,38.2,21.9,69,0,400,OFF,0,electrical/clothing
2,0:00:04,38.2,21.9,69,0,400,OFF,0,electrical/clothing
3,0:00:06,38.2,21.9,68,0,400,OFF,0,electrical/clothing
4,0:00:08,38.3,21.9,68,0,400,OFF,0,electrical/clothing
5,0:00:10,38.3,21.9,69,0,400,OFF,0,electrical/clothing
6,0:00:12,38.2,21.9,69,0,400,OFF,0,electrical/clothing
7,0:00:14,38.3,21.9,68,0,400,OFF,0,electrical/clothing
8,0:00:16,38.3,21.9,69,0,400,OFF,0,electrical/clothing
9,0:00:18,38.3,21.9,68,0,406,OFF,0,electrical/clothing
10,0:00:20,38.3,21.9,68,6,415,OFF,0,electrical/clothing
11,0:00:22,38.3,21.9,69,0,405,OFF,0,electrical/clothing
12,0:00:24,38.3,21.9,69,1,408,OFF,0,electrical/clothing
13,0:00:26,38.3,21.9,69,0,400,OFF,0,electrical/clothing
14,0:00:28,38.3,21.9,68,9,402,OFF,0,electrical/clothing
15,0:00:30,38.3,21.9,69,7,400,OFF,0,electrical/clothing
16,0:00:32,38.3,21.9,69,1,407,OFF,0,electrical/clothing
17,0:00:34,38.3,21.9,69,4,400,OFF,0,electrical/clothing
18,0:00:36,38.3,21.9,68,3,406,OFF,0,electrical/clothing
19,0:00:38,38.4,21.9,68,0,406,OFF,0,electrical/clothing
20,0:00:40,38.4,21.9,69,4,406,OFF,1,electrical/clothing
21,0:00:42,38.3,21.8,69,5,408,OFF,1,electrical/clothing
22,0:00:44,38.3,21.8,69,3,413,OFF,1,electrical/clothing
23,0:00:46,38.4,21.8,69,0,412,OFF,1,electrical/clothing
24,0:00:48,38.4,21.8,69,0,412,OFF,1,electrical/clothing
25,0:00:50,38.4,21.9,69,3,404,OFF,1,electrical/clothing
26,0:00:52,38.4,21.8,69,5,412,OFF,1,electrical/clothing
27,0:00:54,38.5,21.9,68,1,407,OFF,1,electrical/clothing
28,0:00:56,38.4,21.8,69,2,410,OFF,1,electrical/clothing
29,0:00:58,38.4,21.8,69,4,421,OFF,1,electrical/clothing
30,0:01:00,38.4,21.8,68,4,418,OFF,1,electrical/clothing
31,0:01:02,38.4,21.8,68,12,424,OFF,1,electrical/clothing
32,0:01:04,38.5,21.8,68,13,418,OFF,1,electrical/clothing
33,0:01:06,38.5,21.8,69,16,420,OFF,1,electrical/clothing
34,0:01:08,38.6,21.9,68,12,428,OFF,1,electrical/clothing
35,0:01:10,38.5,21.8,68,11,423,OFF,1,electrical/clothing
36,0:01:12,38.5,21.8,69,17,431,OFF,1,electrical/clothing
37,0:01:14,38.5,21.8,69,14,423,OFF,1,electrical/clothing
38,0:01:16,38.5,21.8,68,14,416,OFF,1,electrical/clothing
39,0:01:18,38.5,21.8,69,21,422,OFF,1,electrical/clothing
40,0:01:20,38.5,21.9,68,23,422,OFF,1,electrical/clothing
41,0:01:22,38.5,21.8,69,17,415,OFF,1,electrical/clothing
42,0:01:24,38.5,21.8,69,19,426,OFF,1,electrical/clothing
43,0:01:26,38.6,21.8,68,20,433,OFF,1,electrical/clothing
44,0:01:28,38.6,21.9,69,26,439,OFF,1,electrical/clothing
45,0:01:30,38.6,21.8,68,24,431,OFF,1,electrical/clothing
46,0:01:32,38.6,21.8,68,26,432,OFF,1,electrical/clothing
47,0:01:34,38.6,21.8,68,21,432,OFF,1,electrical/clothing
48,0:01:36,38.7,21.9,69,26,431,OFF,1,electrical/clothing
49,0:01:38,38.7,21.9,69,31,434,OFF,1,electrical/clothing
50,0:01:40,38.6,21.8,69,31,437,OFF,1,electrical/clothing
51,0:01:42,38.7,21.9,69,30,431,OFF,1,electrical/clothing
52,0:01:44,38.7,21.9,68,33,439,OFF,1,electrical/clothing
53,0:01:46,38.7,21.9,68,36,445,OFF,1,electrical/clothing
54,0:01:48,38.7,21.9,69,36,437,OFF,1,electrical/clothing
55,0:01:50,38.7,21.9,69,40,441,OFF,1,electrical/clothing
56,0:01:52,38.7,21.9,69,41,433,OFF,1,electrical/clothing
57,0:01:54,38.7,21.9,69,42,442,OFF,1,electrical/clothing
58,0:01:56,38.6,21.9,68,35,445,OFF,1,electrical/clothing
59,0:01:58,38.6,21.9,69,42,447,OFF,1,electrical/clothing
60,0:02:00,38.6,21.9,69,48,441,OFF,1,electrical/clothing
61,0:02:02,38.6,21.8,69,43,445,OFF,1,electrical/clothing
62,0:02:04,38.6,21.9,68,42,440,OFF,1,electrical/clothing
63,0:02:06,38.6,21.9,68,46,442,OFF,1,electrical/clothing
64,0:02:08,38.6,21.9,68,52,454,OFF,1,electrical/clothing
65,0:02:10,38.6,21.8,69,48,445,OFF,1,electrical/clothing
66,0:02:12,38.6,21.9,68,46,446,OFF,1,electrical/clothing
67,0:02:14,38.6,21.9,68,50,449,OFF,1,electrical/clothing
68,0:02:16,38.6,21.9,68,52,446,OFF,1,electrical/clothing
69,0:02:18,38.6,21.9,68,50,447,OFF,1,electrical/clothing
70,0:02:20,38.6,21.9,69,56,446,OFF,1,electrical/clothing
71,0:02:22,38.5,21.8,68,57,441,OFF,1,electrical/clothing
72,0:02:24,38.6,21.9,68,51,447,OFF,1,electrical/clothing
73,0:02:26,38.6,21.9,68,51,446,OFF,1,electrical/clothing
74,0:02:28,38.6,21.9,69,58,447,OFF,1,electrical/clothing
75,0:02:30,38.5,21.8,68,55,439,OFF,1,electrical/clothing
76,0:02:32,38.6,21.9,69,60,439,OFF,1,electrical/clothing
77,0:02:34,38.5,21.9,69,54,441,OFF,1,electrical/clothing
78,0:02:36,38.6,21.9,69,57,450,OFF,1,electrical/clothing
79,0:02:38,38.6,21.9,68,57,438,OFF,1,electrical/clothing
80,0:02:40,38.6,21.9,69,53,441,OFF,1,electrical/clothing
81,0:02:42,38.5,21.8,69,57,447,OFF,1,electrical/clothing
82,0:02:44,38.6,21.9,69,58,442,OFF,1,electrical/clothing
83,0:02:46,38.6,21.9,69,59,452,OFF,1,electrical/clothing
84,0:02:48,38.6,21.9,69,55,446,OFF,1,electrical/clothing
85,0:02:50,38.6,21.9,69,58,445,OFF,1,electrical/clothing
86,0:02:52,38.7,21.9,68,62,451,OFF,1,electrical/clothing
87,0:02:54,38.7,21.9,69,57,453,OFF,1,electrical/clothing
88,0:02:56,38.7,21.9,69,63,452,OFF,1,electrical/clothing
89,0:02:58,38.7,21.9,68,63,450,OFF,1,electrical/clothing
90,0:03:00,38.7,21.9,68,66,465,OFF,1,electrical/clothing
91,0:03:02,38.8,21.9,69,65,455,OFF,1,electrical/clothing
92,0:03:04,38.8,21.9,69,66,468,OFF,1,electrical/clothing
93,0:03:06,38.8,21.9,69,72,459,OFF,1,electrical/clothing
94,0:03:08,38.9,21.9,69,64,460,OFF,1,electrical/clothing
95,0:03:10,39.0,21.9,69,69,454,OFF,1,electrical/clothing
96,0:03:12,39.0,21.9,69,71,464,OFF,1,electrical/clothing
97,0:03:14,39.0,21.9,69,70,460,OFF,1,electrical/clothing
98,0:03:16,39.1,21.9,70,71,469,OFF,1,electrical/clothing
99,0:03:18,39.2,21.9,70,73,474,OFF,1,electrical/clothing
100,0:03:20,39.2,21.9,69,73,455,OFF,1,electrical/clothing
101,0:03:22,39.1,21.9,69,76,466,OFF,1,electrical/clothing
102,0:03:24,39.1,21.9,69,74,471,OFF,1,electrical/clothing
103,0:03:26,39.1,21.9,69,78,474,OFF,1,electrical/clothing
104,0:03:28,39.2,21.9,69,80,475,OFF,1,electrical/clothing
105,0:03:30,39.2,21.9,69,78,473,OFF,1,electrical/clothing
106,0:03:32,39.2,21.9,69,87,478,OFF,1,electrical/clothing
107,0:03:34,39.2,21.9,69,82,464,OFF,1,electrical/clothing
108,0:03:36,39.2,21.9,70,88,471,OFF,1,electrical/clothing
109,0:03:38,39.2,21.9,69,77,459,OFF,1,electrical/clothing
110,0:03:40,39.2,21.9,69,80,468,OFF,1,electrical/clothing
111,0:03:42,39.2,21.9,69,83,467,OFF,1,electrical/clothing
112,0:03:44,39.2,21.9,69,85,470,OFF,1,electrical/clothing
113,0:03:46,39.2,21.9,70,77,467,OFF,1,electrical/clothing
114,0:03:48,39.2,21.9,70,84,467,OFF,1,electrical/clothing
115,0:03:50,39.2,21.9,69,79,468,OFF,1,electrical/clothing
116,0:03:52,39.2,21.9,69,82,468,OFF,1,electrical/clothing
117,0:03:54,39.2,21.9,69,82,465,OFF,1,electrical/clothing
118,0:03:56,39.2,21.9,69,85,471,OFF,1,electrical/clothing
119,0:03:58,39.2,21.9,70,89,469,OFF,1,electrical/clothing
120,0:04:00,39.2,21.9,69,83,467,OFF,1,electrical/clothing
121,0:04:02,39.2,21.9,69,85,458,OFF,1,electrical/clothing
122,0:04:04,39.2,21.9,69,84,462,OFF,1,electrical/clothing
123,0:04:06,39.2,21.9,69,84,463,OFF,1,electrical/clothing
124,0:04:08,39.1,21.9,69,91,471,OFF,1,electrical/clothing
125,0:04:10,39.1,21.9,69,81,463,OFF,1,electrical/clothing
126,0:04:12,39.1,21.9,69,85,463,OFF,1,electrical/clothing
127,0:04:14,39.1,21.9,69,90,466,OFF,1,electrical/clothing
128,0:04:16,39.1,21.9,70,81,460,OFF,1,electrical/clothing
129,0:04:18,39.1,21.9,69,81,459,OFF,1,electrical/clothing
130,0:04:20,39.1,21.9,69,80,460,OFF,1,electrical/clothing
131,0:04:22,39.0,21.9,69,87,460,OFF,1,electrical/clothing
132,0:04:24,39.0,21.9,70,86,460,OFF,1,electrical/clothing
133,0:04:26,39.0,21.9,70,83,461,OFF,1,electrical/clothing
134,0:04:28,39.0,21.9,69,83,458,OFF,1,electrical/clothing
135,0:04:30,39.0,22.0,69,86,459,OFF,1,electrical/clothing
136,0:04:32,39.0,21.9,70,86,452,OFF,1,electrical/clothing
137,0:04:34,39.0,21.9,69,79,449,OFF,1,electrical/clothing
138,0:04:36,39.0,22.0,69,79,450,OFF,1,electrical/clothing
139,0:04:38,39.0,22.0,69,84,459,OFF,1,electrical/clothing
140,0:04:40,39.0,22.0,69,84,465,OFF,1,electrical/clothing
141,0:04:42,39.0,22.0,69,83,466,OFF,1,electrical/clothing
142,0:04:44,39.0,21.9,69,88,458,OFF,1,electrical/clothing
143,0:04:46,39.0,22.0,69,88,454,OFF,1,electrical/clothing
144,0:04:48,39.0,22.0,69,88,456,OFF,1,electrical/clothing
145,0:04:50,39.0,22.0,70,83,460,OFF,1,electrical/clothing
146,0:04:52,39.0,21.9,69,85,454,OFF,1,electrical/clothing
147,0:04:54,39.0,21.9,69,84,456,OFF,1,electrical/clothing
148,0:04:56,39.0,21.9,69,87,457,OFF,1,electrical/clothing
149,0:04:58,39.0,21.9,69,83,459,OFF,1,electrical/clothing
150,0:05:00,39.1,22.0,70,80,458,OFF,1,electrical/clothing
151,0:05:02,39.0,21.9,69,89,458,OFF,1,electrical/clothing
152,0:05:04,39.0,22.0,69,85,455,OFF,1,electrical/clothing
153,0:05:06,39.0,21.9,69,82,457,OFF,1,electrical/clothing
154,0:05:08,39.1,22.0,69,88,454,OFF,1,electrical/clothing
155,0:05:10,39.0,21.9,70,82,456,OFF,1,electrical/clothing
156,0:05:12,39.1,22.0,69,81,450,OFF,1,electrical/clothing
157,0:05:14,39.0,21.9,69,89,456,OFF,1,electrical/clothing
158,0:05:16,39.0,21.9,70,85,452,OFF,1,electrical/clothing
159,0:05:18,39.0,21.9,70,86,447,OFF,1,electrical/clothing
160,0:05:20,39.0,21.9,70,80,448,OFF,1,electrical/clothing
161,0:05:22,39.0,21.9,70,82,444,OFF,1,electrical/clothing
162,0:05:24,39.0,21.9,70,82,450,OFF,1,electrical/clothing
163,0:05:26,39.0,21.9,70,81,450,OFF,1,electrical/clothing
164,0:05:28,39.0,21.9,70,85,451,OFF,1,electrical/clothing
165,0:05:30,39.1,22.0,70,75,442,OFF,1,electrical/clothing
166,0:05:32,39.0,21.9,70,83,450,OFF,1,electrical/clothing
167,0:05:34,39.1,22.0,70,79,450,OFF,1,electrical/clothing
168,0:05:36,39.1,22.0,70,83,448,OFF,1,electrical/clothing
169,0:05:38,39.1,22.0,69,79,443,OFF,1,electrical/clothing
170,0:05:40,39.0,21.9,69,77,446,OFF,1,electrical/clothing
171,0:05:42,39.0,21.9,70,79,440,OFF,1,electrical/clothing
172,0:05:44,39.0,22.0,70,84,442,OFF,1,electrical/clothing
173,0:05:46,39.0,22.0,70,78,443,OFF,1,electrical/clothing
174,0:05:48,39.0,22.0,70,77,440,OFF,1,electrical/clothing
175,0:05:50,39.0,22.0,70,78,449,OFF,1,electrical/clothing
176,0:05:52,39.1,22.0,70,75,446,OFF,1,electrical/clothing
177,0:05:54,39.1,22.0,69,72,443,OFF,1,electrical/clothing
178,0:05:56,39.0,21.9,70,79,449,OFF,1,electrical/clothing
179,0:05:58,39.0,22.0,69,78,443,OFF,1,electrical/clothing
180,0:06:00,39.0,22.0,70,72,436,OFF,1,electrical/clothing
181,0:06:02,39.0,22.0,70,77,444,OFF,1,electrical/clothing
182,0:06:04,39.0,22.0,69,72,444,OFF,1,electrical/clothing
183,0:06:06,39.0,22.0,69,73,441,OFF,1,electrical/clothing
184,0:06:08,39.0,22.0,69,77,441,OFF,1,electrical/clothing
185,0:06:10,39.0,22.0,69,77,445,OFF,1,electrical/clothing
186,0:06:12,39.0,22.0,70,79,458,OFF,1,electrical/clothing
187,0:06:14,39.0,21.9,70,76,445,OFF,1,electrical/clothing
188,0:06:16,39.0,22.0,70,82,451,OFF,1,electrical/clothing
189,0:06:18,39.0,22.0,70,79,448,OFF,1,electrical/clothing
190,0:06:20,39.0,22.0,70,76,447,OFF,1,electrical/clothing
191,0:06:22,39.1,22.0,69,75,443,OFF,1,electrical/clothing
192,0:06:24,39.1,22.0,69,77,440,OFF,1,electrical/clothing
193,0:06:26,39.0,21.9,69,77,444,OFF,1,electrical/clothing
194,0:06:28,39.0,21.9,69,77,447,OFF,1,electrical/clothing
195,0:06:30,39.1,22.0,69,77,445,OFF,1,electrical/clothing
196,0:06:32,39.1,21.9,70,85,446,OFF,1,electrical/clothing
197,0:06:34,39.1,21.9,70,81,451,OFF,1,electrical/clothing
198,0:06:36,39.1,21.9,70,84,441,OFF,1,electrical/clothing
199,0:06:38,39.1,22.0,69,80,444,OFF,1,electrical/clothing
200,0:06:40,39.1,21.9,69,84,444,OFF,1,electrical/clothing
201,0:06:42,39.1,21.9,69,78,440,OFF,1,electrical/clothing
202,0:06:44,39.1,21.9,70,78,448,OFF,1,electrical/clothing
203,0:06:46,39.1,22.0,70,79,440,OFF,1,electrical/clothing
204,0:06:48,39.1,21.9,70,79,442,OFF,1,electrical/clothing
205,0:06:50,39.1,21.9,70,82,448,OFF,1,electrical/clothing
206,0:06:52,39.1,21.9,70,79,441,OFF,1,electrical/clothing
207,0:06:54,39.1,21.9,70,80,448,OFF,1,electrical/clothing
208,0:06:56,39.1,21.9,70,80,445,OFF,1,electrical/clothing
209,0:06:58,39.1,21.9,70,85,449,OFF,1,electrical/clothing
210,0:07:00,39.1,21.9,70,82,438,OFF,1,electrical/clothing
211,0:07:02,39.1,21.9,70,77,450,OFF,1,electrical/clothing
212,0:07:04,39.1,21.9,70,81,448,OFF,1,electrical/clothing
213,0:07:06,39.2,21.9,70,81,451,OFF,1,electrical/clothing
214,0:07:08,39.2,21.9,70,82,448,OFF,1,electrical/clothing
215,0:07:10,39.2,21.9,70,78,447,OFF,1,electrical/clothing
216,0:07:12,39.2,21.9,70,82,439,OFF,1,electrical/clothing
217,0:07:14,39.2,21.9,70,80,436,OFF,1,electrical/clothing
218,0:07:16,39.2,21.9,70,77,435,OFF,1,electrical/clothing
219,0:07:18,39.2,21.9,70,76,433,OFF,1,electrical/clothing
220,0:07:20,39.2,21.9,70,78,443,OFF,1,electrical/clothing
221,0:07:22,39.2,21.9,70,75,433,OFF,1,electrical/clothing
222,0:07:24,39.2,21.9,70,75,439,OFF,1,electrical/clothing
223,0:07:26,39.2,21.9,70,77,445,OFF,1,electrical/clothing
224,0:07:28,39.2,21.9,70,72,439,OFF,1,electrical/clothing
225,0:07:30,39.2,21.9,70,75,438,OFF,1,electrical/clothing
226,0:07:32,39.2,21.9,70,73,440,OFF,1,electrical/clothing
227,0:07:34,39.2,21.9,70,73,429,OFF,1,electrical/clothing
228,0:07:36,39.3,21.9,70,69,429,OFF,1,electrical/clothing
229,0:07:38,39.2,21.9,70,73,445,OFF,1,electrical/clothing
230,0:07:40,39.2,21.9,70,77,445,OFF,1,electrical/clothing
231,0:07:42,39.2,21.9,70,76,436,OFF,1,electrical/clothing
232,0:07:44,39.3,21.9,70,78,433,OFF,1,electrical/clothing
233,0:07:46,39.2,21.9,70,77,434,OFF,1,electrical/clothing
234,0:07:48,39.3,21.9,70,72,435,OFF,1,electrical/clothing
235,0:07:50,39.3,21.9,70,79,440,OFF,1,electrical/clothing
236,0:07:52,39.3,21.9,70,78,440,OFF,1,electrical/clothing
237,0:07:54,39.3,21.9,70,75,433,OFF,1,electrical/clothing
238,0:07:56,39.2,21.9,70,78,439,OFF,1,electrical/clothing
239,0:07:58,39.2,21.9,70,80,445,OFF,1,electrical/clothing
240,0:08:00,39.2,21.9,70,82,445,OFF,1,electrical/clothing
241,0:08:02,39.2,21.9,70,77,442,OFF,1,electrical/clothing
242,0:08:04,39.2,21.9,70,81,443,OFF,1,electrical/clothing
243,0:08:06,39.2,21.9,70,77,443,OFF,1,electrical/clothing
244,0:08:08,39.2,21.9,70,82,441,OFF,1,electrical/clothing
245,0:08:10,39.3,21.9,70,81,445,OFF,1,electrical/clothing
246,0:08:12,39.2,21.9,71,82,437,OFF,1,electrical/clothing
247,0:08:14,39.2,21.9,70,84,438,OFF,1,electrical/clothing
248,0:08:16,39.2,21.9,70,81,445,OFF,1,electrical/clothing
249,0:08:18,39.2,21.9,70,81,445,OFF,1,electrical/clothing
250,0:08:20,39.3,21.9,71,80,445,OFF,1,electrical/clothing
251,0:08:22,39.3,21.9,70,86,449,OFF,1,electrical/clothing
252,0:08:24,39.3,21.9,70,90,445,OFF,1,electrical/clothing
253,0:08:26,39.3,21.9,70,84,445,OFF,1,electrical/clothing
254,0:08:28,39.3,21.9,70,92,453,OFF,1,electrical/clothing
255,0:08:30,39.3,21.9,71,89,452,OFF,1,electrical/clothing
256,0:08:32,39.3,21.9,70,97,452,OFF,1,electrical/clothing
257,0:08:34,39.3,21.9,71,87,446,OFF,1,electrical/clothing
258,0:08:36,39.3,21.9,70,88,442,OFF,1,electrical/clothing
259,0:08:38,39.3,21.9,70,86,441,OFF,1,electrical/clothing
260,0:08:40,39.3,21.9,70,91,445,OFF,1,electrical/clothing
261,0:08:42,39.3,21.9,70,92,448,OFF,1,electrical/clothing
262,0:08:44,39.3,21.9,70,94,454,OFF,1,electrical/clothing
263,0:08:46,39.2,21.9,70,93,445,OFF,1,electrical/clothing
264,0:08:48,39.2,21.9,71,94,455,OFF,1,electrical/clothing
265,0:08:50,39.2,21.9,70,95,455,OFF,1,electrical/clothing
266,0:08:52,39.2,21.9,70,95,452,OFF,1,electrical/clothing
267,0:08:54,39.2,21.9,70,92,444,OFF,1,electrical/clothing
268,0:08:56,39.2,21.9,70,97,450,OFF,1,electrical/clothing
269,0:08:58,39.1,21.9,70,93,446,OFF,1,electrical/clothing
270,0:09:00,39.1,21.9,70,92,445,OFF,1,electrical/clothing
271,0:09:02,39.2,21.9,70,95,437,OFF,1,electrical/clothing
272,0:09:04,39.2,21.9,70,101,453,OFF,1,electrical/clothing
273,0:09:06,39.2,21.9,70,98,449,OFF,1,electrical/clothing
274,0:09:08,39.2,21.9,70,96,445,OFF,1,electrical/clothing
275,0:09:10,39.2,21.9,70,102,452,OFF,1,electrical/clothing
276,0:09:12,39.2,21.9,70,95,453,OFF,1,electrical/clothing
277,0:09:14,39.2,21.9,71,96,449,OFF,1,electrical/clothing
278,0:09:16,39.2,21.9,70,96,446,OFF,1,electrical/clothing
279,0:09:18,39.2,21.9,70,96,444,OFF,1,electrical/clothing
280,0:09:20,39.2,21.9,71,94,441,OFF,1,electrical/clothing
281,0:09:22,39.2,21.9,71,96,442,OFF,1,electrical/clothing
282,0:09:24,39.2,21.9,70,99,442,OFF,1,electrical/clothing
283,0:09:26,39.2,21.9,70,92,443,OFF,1,electrical/clothing
284,0:09:28,39.2,21.9,70,92,446,OFF,1,electrical/clothing
285,0:09:30,39.3,22.0,70,91,439,OFF,1,electrical/clothing
286,0:09:32,39.2,22.0,71,101,446,OFF,1,electrical/clothing
287,0:09:34,39.2,21.9,70,93,438,OFF,1,electrical/clothing
288,0:09:36,39.2,21.9,71,94,441,OFF,1,electrical/clothing
289,0:09:38,39.2,22.0,70,93,446,OFF,1,electrical/clothing
290,0:09:40,39.2,21.9,70,88,435,OFF,1,electrical/clothing
291,0:09:42,39.2,22.0,71,90,437,OFF,1,electrical/clothing
292,0:09:44,39.2,22.0,70,90,442,OFF,1,electrical/clothing
293,0:09:46,39.2,21.9,70,92,442,OFF,1,electrical/clothing
294,0:09:48,39.2,21.9,70,97,452,OFF,1,electrical/clothing
295,0:09:50,39.2,21.9,70,102,450,OFF,1,electrical/clothing
296,0:09:52,39.2,21.9,71,98,452,OFF,1,electrical/clothing
297,0:09:54,39.2,21.9,71,104,459,OFF,1,electrical/clothing
298,0:09:56,39.2,21.9,71,101,455,OFF,1,electrical/clothing
299,0:09:58,39.3,22.0,71,109,459,OFF,1,electrical/clothing
300,0:10:00,39.2,21.9,70,108,452,OFF,1,electrical/clothing
301,0:10:02,39.3,22.0,70,101,450,OFF,1,electrical/clothing
302,0:10:04,39.3,21.9,70,104,455,OFF,1,electrical/clothing
303,0:10:06,39.2,21.9,71,102,449,OFF,1,electrical/clothing
304,0:10:08,39.2,21.9,71,105,455,OFF,1,electrical/clothing
305,0:10:10,39.2,22.0,71,106,452,OFF,1,electrical/clothing
306,0:10:12,39.3,22.0,71,105,452,OFF,1,electrical/clothing
307,0:10:14,39.3,22.0,71,111,455,OFF,1,electrical/clothing
308,0:10:16,39.2,21.9,71,115,457,OFF,1,electrical/clothing
309,0:10:18,39.2,21.9,70,109,457,OFF,1,electrical/clothing
310,0:10:20,39.2,21.9,71,113,447,OFF,1,electrical/clothing
311,0:10:22,39.3,22.0,71,107,452,OFF,1,electrical/clothing
312,0:10:24,39.3,22.0,70,108,447,OFF,1,electrical/clothing
313,0:10:26,39.3,22.0,70,109,443,OFF,1,electrical/clothing
314,0:10:28,39.2,21.9,70,115,452,OFF,1,electrical/clothing
315,0:10:30,39.2,22.0,71,112,436,OFF,1,electrical/clothing
316,0:10:32,39.2,22.0,71,112,446,OFF,1,electrical/clothing
317,0:10:34,39.2,22.0,71,110,445,OFF,1,electrical/clothing
318,0:10:36,39.2,22.0,71,108,434,OFF,1,electrical/clothing
319,0:10:38,39.2,22.0,71,113,455,OFF,1,electrical/clothing
320,0:10:40,39.2,22.0,71,109,455,OFF,1,electrical/clothing
321,0:10:42,39.2,22.0,71,105,434,OFF,1,electrical/clothing
322,0:10:44,39.2,22.0,71,109,452,OFF,1,electrical/clothing
323,0:10:46,39.2,22.0,70,104,444,OFF,1,electrical/clothing
324,0:10:48,39.2,22.0,71,106,443,OFF,1,electrical/clothing
325,0:10:50,39.2,22.0,71,105,441,OFF,1,electrical/clothing
326,0:10:52,39.2,22.0,71,111,448,OFF,1,electrical/clothing
327,0:10:54,39.2,22.0,70,111,452,OFF,1,electrical/clothing
328,0:10:56,39.2,22.0,71,104,440,OFF,1,electrical/clothing
329,0:10:58,39.2,22.0,71,109,437,OFF,1,electrical/clothing
330,0:11:00,39.2,22.0,71,105,443,OFF,1,electrical/clothing
331,0:11:02,39.2,22.0,71,107,446,OFF,1,electrical/clothing
332,0:11:04,39.2,22.0,71,109,455,OFF,1,electrical/clothing
333,0:11:06,39.2,22.0,71,110,447,OFF,1,electrical/clothing
334,0:11:08,39.2,22.0,71,108,448,OFF,1,electrical/clothing
335,0:11:10,39.2,22.0,71,113,453,OFF,1,electrical/clothing
336,0:11:12,39.2,22.0,71,113,448,OFF,1,electrical/clothing
337,0:11:14,39.2,22.0,71,109,446,OFF,1,electrical/clothing
338,0:11:16,39.2,22.0,71,111,445,OFF,1,electrical/clothing
339,0:11:18,39.2,22.0,71,110,449,OFF,1,electrical/clothing
340,0:11:20,39.2,22.0,71,115,445,OFF,1,electrical/clothing
341,0:11:22,39.2,22.0,71,113,452,OFF,1,electrical/clothing
342,0:11:24,39.2,22.0,71,114,456,OFF,1,electrical/clothing
343,0:11:26,39.2,22.0,71,107,443,OFF,1,electrical/clothing
344,0:11:28,39.2,22.0,71,114,447,OFF,1,electrical/clothing
345,0:11:30,39.2,22.0,71,108,450,OFF,1,electrical/clothing
346,0:11:32,39.2,22.0,71,112,451,OFF,1,electrical/clothing
347,0:11:34,39.2,22.0,71,111,452,OFF,1,electrical/clothing
348,0:11:36,39.2,22.0,71,117,449,OFF,1,electrical/clothing
349,0:11:38,39.2,22.0,71,113,452,OFF,1,electrical/clothing
350,0:11:40,39.2,22.0,71,112,449,OFF,1,electrical/clothing
351,0:11:42,39.2,22.0,71,111,450,OFF,1,electrical/clothing
352,0:11:44,39.2,22.0,71,116,444,OFF,1,electrical/clothing
353,0:11:46,39.2,22.0,71,109,441,OFF,1,electrical/clothing
354,0:11:48,39.2,22.0,71,113,435,OFF,1,electrical/clothing
355,0:11:50,39.2,22.0,71,108,432,OFF,1,electrical/clothing
356,0:11:52,39.2,22.0,71,114,437,OFF,1,electrical/clothing
357,0:11:54,39.2,22.0,71,109,436,OFF,1,electrical/clothing
358,0:11:56,39.2,22.0,71,106,441,OFF,1,electrical/clothing
359,0:11:58,39.2,22.0,71,105,444,OFF,1,electrical/clothing
360,0:12:00,39.2,22.0,71,110,444,OFF,1,electrical/clothing
361,0:12:02,39.2,22.0,71,114,446,OFF,1,electrical/clothing
362,0:12:04,39.2,22.0,71,112,446,OFF,1,electrical/clothing
363,0:12:06,39.2,22.0,71,113,435,OFF,1,electrical/clothing
364,0:12:08,39.2,22.0,71,110,445,OFF,1,electrical/clothing
365,0:12:10,39.2,22.0,71,111,440,OFF,1,electrical/clothing
366,0:12:12,39.2,22.0,71,111,443,OFF,1,electrical/clothing
367,0:12:14,39.2,22.0,71,108,443,OFF,1,electrical/clothing
368,0:12:16,39.2,22.0,71,116,447,OFF,1,electrical/clothing
369,0:12:18,39.2,22.0,71,112,445,OFF,1,electrical/clothing
370,0:12:20,39.1,22.0,71,109,439,OFF,1,electrical/clothing
371,0:12:22,39.1,22.0,71,116,440,OFF,1,electrical/clothing
372,0:12:24,39.2,22.0,71,109,445,OFF,1,electrical/clothing
373,0:12:26,39.2,22.0,71,113,451,OFF,1,electrical/clothing
374,0:12:28,39.2,22.0,71,113,452,OFF,1,electrical/clothing
375,0:12:30,39.1,22.0,71,114,443,OFF,1,electrical/clothing
376,0:12:32,39.2,22.0,71,117,449,OFF,1,electrical/clothing
377,0:12:34,39.2,22.0,71,112,447,OFF,1,electrical/clothing
378,0:12:36,39.2,22.0,71,118,450,OFF,1,electrical/clothing
379,0:12:38,39.2,22.0,71,119,446,OFF,1,electrical/clothing
380,0:12:40,39.2,22.0,71,118,443,OFF,1,electrical/clothing
381,0:12:42,39.2,22.0,71,119,448,OFF,1,electrical/clothing
382,0:12:44,39.2,22.0,72,117,445,OFF,1,electrical/clothing
383,0:12:46,39.2,22.0,71,110,433,OFF,1,electrical/clothing
384,0:12:48,39.2,22.0,71,114,442,OFF,1,electrical/clothing
385,0:12:50,39.2,22.0,71,111,444,OFF,1,electrical/clothing
386,0:12:52,39.1,22.0,71,110,446,OFF,1,electrical/clothing
