,Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
83,0:01:23,43.6,21.5,104,66,571,OFF,1,charcoal/cardboard
84,0:01:24,43.6,21.5,105,69,570,OFF,1,charcoal/cardboard
85,0:01:25,43.6,21.5,105,70,565,OFF,1,charcoal/cardboard
86,0:01:26,43.6,21.5,105,71,581,OFF,1,charcoal/cardboard
87,0:01:27,43.6,21.5,105,71,587,OFF,1,charcoal/cardboard
88,0:01:28,43.7,21.5,105,72,608,OFF,1,charcoal/cardboard
89,0:01:29,43.7,21.5,105,66,617,OFF,1,charcoal/cardboard
90,0:01:30,43.7,21.5,106,76,623,OFF,1,charcoal/cardboard
91,0:01:31,43.7,21.5,106,75,627,OFF,1,charcoal/cardboard
92,0:01:32,43.7,21.4,107,87,634,OFF,1,charcoal/cardboard
93,0:01:33,43.7,21.4,107,85,630,OFF,1,charcoal/cardboard
94,0:01:34,43.8,21.5,106,85,631,OFF,1,charcoal/cardboard
95,0:01:35,43.8,21.5,107,85,654,OFF,1,charcoal/cardboard
96,0:01:36,43.8,21.5,107,87,675,OFF,1,charcoal/cardboard
97,0:01:37,43.8,21.5,108,95,686,OFF,1,charcoal/cardboard
98,0:01:38,43.8,21.5,106,101,699,OFF,1,charcoal/cardboard
99,0:01:39,43.8,21.5,107,109,702,OFF,1,charcoal/cardboard
100,0:01:40,43.8,21.5,107,117,712,OFF,1,charcoal/cardboard
101,0:01:41,43.8,21.5,108,114,719,OFF,1,charcoal/cardboard
102,0:01:42,43.8,21.5,109,119,750,OFF,1,charcoal/cardboard
103,0:01:43,43.9,21.5,109,124,747,OFF,1,charcoal/cardboard
104,0:01:44,43.9,21.5,110,137,762,OFF,1,charcoal/cardboard
105,0:01:45,43.9,21.5,110,145,771,OFF,1,charcoal/cardboard
106,0:01:46,43.9,21.5,111,148,768,OFF,1,charcoal/cardboard
107,0:01:47,43.8,21.5,111,152,771,OFF,1,charcoal/cardboard
108,0:01:48,43.8,21.5,111,159,776,OFF,1,charcoal/cardboard
109,0:01:49,43.9,21.5,112,162,778,OFF,1,charcoal/cardboard
110,0:01:50,43.9,21.5,113,172,792,OFF,1,charcoal/cardboard
111,0:01:51,43.9,21.5,115,178,789,OFF,1,charcoal/cardboard
112,0:01:52,43.9,21.5,115,184,795,OFF,1,charcoal/cardboard
113,0:01:53,43.9,21.5,115,177,785,OFF,1,charcoal/cardboard
114,0:01:54,43.9,21.5,116,192,795,OFF,1,charcoal/cardboard
115,0:01:55,43.9,21.5,116,194,814,OFF,1,charcoal/cardboard
116,0:01:56,43.9,21.5,116,197,824,OFF,1,charcoal/cardboard
117,0:01:57,43.9,21.5,117,204,823,OFF,1,charcoal/cardboard
118,0:01:58,43.9,21.5,118,210,830,OFF,1,charcoal/cardboard
119,0:01:59,44.0,21.5,118,216,853,OFF,1,charcoal/cardboard
120,0:02:00,44.0,21.5,118,220,857,OFF,1,charcoal/cardboard
121,0:02:01,44.0,21.5,118,228,891,OFF,1,charcoal/cardboard
122,0:02:02,44.0,21.5,119,241,958,OFF,1,charcoal/cardboard
123,0:02:03,44.0,21.5,119,257,1050,OFF,1,charcoal/cardboard
124,0:02:04,44.0,21.5,120,269,1123,OFF,1,charcoal/cardboard
125,0:02:05,44.1,21.5,121,299,1159,OFF,1,charcoal/cardboard
126,0:02:06,44.1,21.5,121,309,1185,OFF,1,charcoal/cardboard
127,0:02:07,44.1,21.5,122,329,1235,OFF,1,charcoal/cardboard
128,0:02:08,44.1,21.5,123,347,1251,OFF,1,charcoal/cardboard
129,0:02:09,44.1,21.5,122,392,1334,OFF,1,charcoal/cardboard
130,0:02:10,44.1,21.5,123,411,1346,OFF,1,charcoal/cardboard
131,0:02:11,44.1,21.5,125,434,1293,OFF,1,charcoal/cardboard
132,0:02:12,44.2,21.5,125,431,1282,OFF,1,charcoal/cardboard
133,0:02:13,44.2,21.5,125,455,1358,OFF,1,charcoal/cardboard
134,0:02:14,44.2,21.5,126,466,1452,OFF,1,charcoal/cardboard
135,0:02:15,44.2,21.5,127,503,1585,OFF,1,charcoal/cardboard
136,0:02:16,44.2,21.4,128,542,1599,OFF,1,charcoal/cardboard
137,0:02:17,44.2,21.4,128,552,1550,OFF,1,charcoal/cardboard
138,0:02:18,44.2,21.4,128,571,1518,OFF,1,charcoal/cardboard
139,0:02:19,44.2,21.4,129,572,1543,OFF,1,charcoal/cardboard
140,0:02:20,44.2,21.4,130,610,1616,OFF,1,charcoal/cardboard
141,0:02:21,44.2,21.4,131,631,1613,OFF,1,charcoal/cardboard
142,0:02:22,44.3,21.4,131,651,1623,OFF,1,charcoal/cardboard
143,0:02:23,44.3,21.4,132,673,1628,OFF,1,charcoal/cardboard
144,0:02:24,44.3,21.4,133,713,1645,OFF,1,charcoal/cardboard
145,0:02:25,44.3,21.4,133,724,1653,OFF,1,charcoal/cardboard
146,0:02:26,44.3,21.4,133,730,1670,OFF,1,charcoal/cardboard
147,0:02:27,44.3,21.4,134,754,1702,OFF,1,charcoal/cardboard
148,0:02:28,44.3,21.4,134,775,1742,OFF,1,charcoal/cardboard
149,0:02:29,44.3,21.4,134,784,1717,OFF,1,charcoal/cardboard
150,0:02:30,44.3,21.4,134,820,1731,OFF,1,charcoal/cardboard
151,0:02:31,44.3,21.4,134,839,1743,OFF,1,charcoal/cardboard
152,0:02:32,44.3,21.4,135,863,1770,OFF,1,charcoal/cardboard
153,0:02:33,44.3,21.4,136,854,1778,OFF,1,charcoal/cardboard
154,0:02:34,44.4,21.4,136,876,1840,OFF,1,charcoal/cardboard
155,0:02:35,44.4,21.4,137,914,1907,OFF,1,charcoal/cardboard
156,0:02:36,44.4,21.4,139,949,2041,OFF,1,charcoal/cardboard
157,0:02:37,44.4,21.4,139,1003,2153,OFF,1,charcoal/cardboard
158,0:02:38,44.4,21.4,141,1074,2526,OFF,1,charcoal/cardboard
159,0:02:39,44.4,21.4,142,1132,2747,OFF,1,charcoal/cardboard
160,0:02:40,44.5,21.4,144,1223,2850,OFF,1,charcoal/cardboard
161,0:02:41,44.5,21.4,144,1255,2811,OFF,1,charcoal/cardboard
162,0:02:42,44.5,21.4,145,1285,2732,OFF,1,charcoal/cardboard
163,0:02:43,44.5,21.4,145,1300,2563,OFF,1,charcoal/cardboard
164,0:02:44,44.5,21.4,145,1262,2054,OFF,1,charcoal/cardboard
165,0:02:45,44.5,21.4,144,1234,2021,OFF,1,charcoal/cardboard
166,0:02:46,44.5,21.4,144,1203,2045,OFF,1,charcoal/cardboard
167,0:02:47,44.5,21.4,145,1208,2126,OFF,1,charcoal/cardboard
168,0:02:48,44.5,21.4,145,1264,2516,OFF,1,charcoal/cardboard
169,0:02:49,44.5,21.4,146,1269,2671,OFF,1,charcoal/cardboard
170,0:02:50,44.5,21.4,147,1353,2869,OFF,1,charcoal/cardboard
171,0:02:51,44.5,21.4,147,1369,2891,OFF,1,charcoal/cardboard
172,0:02:52,44.5,21.4,148,1425,2840,OFF,1,charcoal/cardboard
173,0:02:53,44.5,21.4,148,1425,2710,OFF,1,charcoal/cardboard
174,0:02:54,44.5,21.4,149,1413,2568,OFF,1,charcoal/cardboard
175,0:02:55,44.6,21.4,149,1390,2514,OFF,1,charcoal/cardboard
176,0:02:56,44.6,21.4,149,1399,2693,OFF,1,charcoal/cardboard
177,0:02:57,44.6,21.4,150,1425,2808,OFF,1,charcoal/cardboard
178,0:02:58,44.6,21.4,150,1542,2933,OFF,1,charcoal/cardboard
179,0:02:59,44.6,21.4,150,1549,2909,OFF,1,charcoal/cardboard
180,0:03:00,44.6,21.4,151,1609,2938,OFF,1,charcoal/cardboard
181,0:03:01,44.6,21.4,151,1561,2869,OFF,1,charcoal/cardboard
182,0:03:02,44.6,21.4,151,1570,2945,OFF,1,charcoal/cardboard
183,0:03:03,44.6,21.4,151,1614,3014,OFF,1,charcoal/cardboard
184,0:03:04,44.6,21.4,152,1646,2992,OFF,1,charcoal/cardboard
185,0:03:05,44.6,21.4,152,1660,2990,OFF,1,charcoal/cardboard
186,0:03:06,44.6,21.4,152,1688,3014,OFF,1,charcoal/cardboard
187,0:03:07,44.6,21.4,153,1679,3117,OFF,1,charcoal/cardboard
188,0:03:08,44.6,21.4,153,1762,3284,OFF,1,charcoal/cardboard
189,0:03:09,44.6,21.4,154,1778,3336,OFF,1,charcoal/cardboard
190,0:03:10,44.6,21.4,155,1854,3498,OFF,1,charcoal/cardboard
191,0:03:11,44.6,21.4,155,1870,3556,OFF,1,charcoal/cardboard
192,0:03:12,44.6,21.4,156,1900,3490,OFF,1,charcoal/cardboard
193,0:03:13,44.6,21.4,156,1967,3571,OFF,1,charcoal/cardboard
194,0:03:14,44.6,21.4,156,2013,3586,OFF,1,charcoal/cardboard
195,0:03:15,44.6,21.4,156,1981,3554,OFF,1,charcoal/cardboard
196,0:03:16,44.6,21.4,157,1995,3579,OFF,1,charcoal/cardboard
197,0:03:17,44.6,21.4,157,2046,3603,OFF,1,charcoal/cardboard
198,0:03:18,44.6,21.4,158,2076,3652,OFF,1,charcoal/cardboard
199,0:03:19,44.6,21.3,158,2099,3696,OFF,1,charcoal/cardboard
200,0:03:20,44.6,21.3,158,2131,3610,OFF,1,charcoal/cardboard
201,0:03:21,44.6,21.3,158,2071,3586,OFF,1,charcoal/cardboard
202,0:03:22,44.6,21.3,158,2145,3684,OFF,1,charcoal/cardboard
203,0:03:23,44.6,21.3,159,2184,3655,OFF,1,charcoal/cardboard
204,0:03:24,44.6,21.3,159,2127,3655,OFF,1,charcoal/cardboard
205,0:03:25,44.6,21.3,159,2166,3647,OFF,1,charcoal/cardboard
206,0:03:26,44.6,21.3,159,2152,3613,OFF,1,charcoal/cardboard
207,0:03:27,44.7,21.3,159,2147,3623,OFF,1,charcoal/cardboard
208,0:03:28,44.7,21.3,160,2127,3637,OFF,1,charcoal/cardboard
209,0:03:29,44.7,21.3,160,2145,3650,OFF,1,charcoal/cardboard
210,0:03:30,44.7,21.3,160,2214,3750,OFF,1,charcoal/cardboard
211,0:03:31,44.7,21.3,160,2212,3775,OFF,1,charcoal/cardboard
212,0:03:32,44.7,21.3,160,2224,3758,OFF,1,charcoal/cardboard
213,0:03:33,44.7,21.3,161,2224,3790,OFF,1,charcoal/cardboard
214,0:03:34,44.7,21.3,160,2258,3792,OFF,1,charcoal/cardboard
215,0:03:35,44.7,21.3,161,2237,3861,OFF,1,charcoal/cardboard
216,0:03:36,44.7,21.3,162,2270,3927,OFF,1,charcoal/cardboard
217,0:03:37,44.7,21.3,163,2293,3961,OFF,1,charcoal/cardboard
218,0:03:38,44.7,21.3,163,2316,4018,OFF,1,charcoal/cardboard
219,0:03:39,44.8,21.3,164,2341,4057,OFF,1,charcoal/cardboard
220,0:03:40,44.8,21.3,164,2348,4091,OFF,1,charcoal/cardboard
221,0:03:41,44.7,21.3,165,2392,4182,OFF,1,charcoal/cardboard
222,0:03:42,44.7,21.3,165,2420,4273,OFF,1,charcoal/cardboard
223,0:03:43,44.8,21.3,165,2477,4312,OFF,1,charcoal/cardboard
224,0:03:44,44.8,21.3,166,2494,4351,OFF,1,charcoal/cardboard
225,0:03:45,44.8,21.3,166,2517,4489,OFF,1,charcoal/cardboard
226,0:03:46,44.8,21.3,166,2549,4531,OFF,1,charcoal/cardboard
227,0:03:47,44.8,21.3,167,2551,4410,OFF,1,charcoal/cardboard
228,0:03:48,44.8,21.3,168,2574,4437,OFF,1,charcoal/cardboard
229,0:03:49,44.8,21.3,167,2542,4462,OFF,1,charcoal/cardboard
230,0:03:50,44.8,21.3,168,2593,4496,OFF,1,charcoal/cardboard
231,0:03:51,44.8,21.3,168,2627,4428,ON,2,charcoal/cardboard
232,0:03:52,44.8,21.3,168,2579,4482,ON,2,charcoal/cardboard
233,0:03:53,44.8,21.3,169,2667,4680,ON,2,charcoal/cardboard
234,0:03:54,44.8,21.3,170,2667,4567,ON,2,charcoal/cardboard
235,0:03:55,44.8,21.3,170,2653,4491,ON,2,charcoal/cardboard
236,0:03:56,44.8,21.3,170,2669,4496,ON,2,charcoal/cardboard
237,0:03:57,44.8,21.3,170,2660,4435,ON,2,charcoal/cardboard
238,0:03:58,44.8,21.3,170,2694,4501,ON,2,charcoal/cardboard
239,0:03:59,44.8,21.3,171,2655,4577,ON,2,charcoal/cardboard
240,0:04:00,44.8,21.3,171,2729,4695,ON,2,charcoal/cardboard
241,0:04:01,44.8,21.3,171,2741,4739,ON,2,charcoal/cardboard
242,0:04:02,44.8,21.3,172,2745,4805,ON,2,charcoal/cardboard
243,0:04:03,44.8,21.3,172,2773,4774,ON,2,charcoal/cardboard
244,0:04:04,44.9,21.3,172,2787,4751,ON,2,charcoal/cardboard
245,0:04:05,44.9,21.3,172,2805,4749,ON,2,charcoal/cardboard
246,0:04:06,44.9,21.3,173,2787,4781,ON,2,charcoal/cardboard
247,0:04:07,44.9,21.3,173,2801,4781,ON,2,charcoal/cardboard
248,0:04:08,44.9,21.3,173,2814,4810,ON,2,charcoal/cardboard
249,0:04:09,44.9,21.3,173,2798,4776,ON,2,charcoal/cardboard
250,0:04:10,44.9,21.3,173,2824,4847,ON,2,charcoal/cardboard
251,0:04:11,44.9,21.3,173,2831,4896,ON,2,charcoal/cardboard
252,0:04:12,44.9,21.3,174,2865,4933,ON,2,charcoal/cardboard
253,0:04:13,44.9,21.3,174,2842,5087,ON,2,charcoal/cardboard
254,0:04:14,44.9,21.3,175,2891,5174,ON,2,charcoal/cardboard
255,0:04:15,44.9,21.3,175,2928,5128,ON,2,charcoal/cardboard
256,0:04:16,44.9,21.3,175,2905,5076,ON,2,charcoal/cardboard
257,0:04:17,44.9,21.3,176,2946,5169,ON,2,charcoal/cardboard
258,0:04:18,44.9,21.3,175,2937,5064,ON,2,charcoal/cardboard
259,0:04:19,44.9,21.3,176,2967,5001,ON,2,charcoal/cardboard
260,0:04:20,44.9,21.3,175,2925,5006,ON,2,charcoal/cardboard
261,0:04:21,44.9,21.3,175,2923,4918,ON,2,charcoal/cardboard
262,0:04:22,44.9,21.3,175,2916,5035,ON,2,charcoal/cardboard
263,0:04:23,44.9,21.3,175,2955,5122,ON,2,charcoal/cardboard
264,0:04:24,44.9,21.3,176,2988,5221,ON,2,charcoal/cardboard
265,0:04:25,44.9,21.3,176,2983,5308,ON,2,charcoal/cardboard
266,0:04:26,45.0,21.3,178,3029,5423,ON,2,charcoal/cardboard
267,0:04:27,45.0,21.3,178,3034,5620,ON,2,charcoal/cardboard
268,0:04:28,45.0,21.3,179,3022,5667,ON,2,charcoal/cardboard
269,0:04:29,45.0,21.3,180,3055,5829,ON,2,charcoal/cardboard
270,0:04:30,45.0,21.3,180,3133,6124,ON,2,charcoal/cardboard
271,0:04:31,45.0,21.3,181,3208,6101,ON,2,charcoal/cardboard
272,0:04:32,45.0,21.3,181,3213,6159,ON,2,charcoal/cardboard
273,0:04:33,45.0,21.3,181,3229,6188,ON,2,charcoal/cardboard
274,0:04:34,44.9,21.2,181,3339,6286,ON,2,charcoal/cardboard
275,0:04:35,44.9,21.2,181,3364,6246,ON,2,charcoal/cardboard
276,0:04:36,45.0,21.3,181,3364,6066,ON,2,charcoal/cardboard
277,0:04:37,45.0,21.3,181,3279,5892,ON,2,charcoal/cardboard
278,0:04:38,45.0,21.3,181,3213,5829,ON,2,charcoal/cardboard
279,0:04:39,45.0,21.3,181,3304,5962,ON,2,charcoal/cardboard
280,0:04:40,45.0,21.3,182,3349,6130,ON,2,charcoal/cardboard
281,0:04:41,45.0,21.3,182,3369,6315,ON,2,charcoal/cardboard
282,0:04:42,45.0,21.2,182,3414,6402,ON,2,charcoal/cardboard
283,0:04:43,45.0,21.2,182,3384,6286,ON,2,charcoal/cardboard
284,0:04:44,45.0,21.3,182,3384,6333,ON,2,charcoal/cardboard
285,0:04:45,45.0,21.3,182,3414,6460,ON,2,charcoal/cardboard
