,Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
836,0:13:56,45.1,21.5,219,2489,8933,ON,2,charcoal/clothing
837,0:13:57,45.1,21.5,219,2468,8916,ON,2,charcoal/clothing
838,0:13:58,45.1,21.4,219,2464,8921,ON,2,charcoal/clothing
839,0:13:59,45.1,21.4,219,2459,8933,ON,2,charcoal/clothing
840,0:14:00,45.2,21.5,220,2477,8916,ON,2,charcoal/clothing
841,0:14:01,45.2,21.5,220,2457,8863,ON,2,charcoal/clothing
842,0:14:02,45.1,21.4,220,2477,8968,ON,2,charcoal/clothing
843,0:14:03,45.1,21.4,220,2468,8892,ON,2,charcoal/clothing
844,0:14:04,45.2,21.5,220,2441,8921,ON,2,charcoal/clothing
845,0:14:05,45.2,21.5,220,2450,8881,ON,2,charcoal/clothing
846,0:14:06,45.1,21.4,220,2477,8927,ON,2,charcoal/clothing
847,0:14:07,45.1,21.4,219,2475,8898,ON,2,charcoal/clothing
848,0:14:08,45.1,21.4,220,2482,8933,ON,2,charcoal/clothing
849,0:14:09,45.1,21.4,220,2468,8852,ON,2,charcoal/clothing
850,0:14:10,45.2,21.5,220,2461,8875,ON,2,charcoal/clothing
851,0:14:11,45.2,21.5,219,2482,8933,ON,2,charcoal/clothing
852,0:14:12,45.2,21.5,219,2471,8933,ON,2,charcoal/clothing
853,0:14:13,45.2,21.5,220,2438,8869,ON,2,charcoal/clothing
854,0:14:14,45.2,21.5,219,2447,8927,ON,2,charcoal/clothing
855,0:14:15,45.2,21.5,219,2457,8898,ON,2,charcoal/clothing
856,0:14:16,45.2,21.5,219,2475,8927,ON,2,charcoal/clothing
857,0:14:17,45.2,21.5,219,2450,8887,ON,2,charcoal/clothing
858,0:14:18,45.2,21.5,219,2477,8945,ON,2,charcoal/clothing
859,0:14:19,45.1,21.4,219,2473,8974,ON,2,charcoal/clothing
860,0:14:20,45.1,21.4,220,2491,8916,ON,2,charcoal/clothing
861,0:14:21,45.2,21.5,220,2438,8898,ON,2,charcoal/clothing
862,0:14:22,45.2,21.5,219,2489,8956,ON,2,charcoal/clothing
863,0:14:23,45.1,21.4,220,2477,8887,ON,2,charcoal/clothing
864,0:14:24,45.1,21.4,220,2489,8904,ON,2,charcoal/clothing
865,0:14:25,45.1,21.4,220,2445,8939,ON,2,charcoal/clothing
866,0:14:26,45.1,21.4,220,2445,8985,ON,2,charcoal/clothing
867,0:14:27,45.2,21.5,220,2505,9020,ON,2,charcoal/clothing
868,0:14:28,45.2,21.5,220,2466,8979,ON,2,charcoal/clothing
869,0:14:29,45.2,21.5,220,2475,8974,ON,2,charcoal/clothing
870,0:14:30,45.2,21.5,220,2452,8933,ON,2,charcoal/clothing
871,0:14:31,45.2,21.5,220,2496,9020,ON,2,charcoal/clothing
872,0:14:32,45.2,21.5,221,2491,8956,ON,2,charcoal/clothing
873,0:14:33,45.2,21.4,221,2484,8974,ON,2,charcoal/clothing
874,0:14:34,45.2,21.4,221,2521,9159,ON,2,charcoal/clothing
875,0:14:35,45.2,21.4,221,2503,9020,ON,2,charcoal/clothing
876,0:14:36,45.2,21.4,221,2501,8979,ON,2,charcoal/clothing
877,0:14:37,45.2,21.4,221,2459,9020,ON,2,charcoal/clothing
878,0:14:38,45.2,21.4,221,2466,9089,ON,2,charcoal/clothing
879,0:14:39,45.2,21.4,222,2484,9020,ON,2,charcoal/clothing
880,0:14:40,45.2,21.4,222,2507,9060,ON,2,charcoal/clothing
881,0:14:41,45.2,21.4,222,2507,9020,ON,2,charcoal/clothing
882,0:14:42,45.2,21.4,222,2537,9072,ON,2,charcoal/clothing
883,0:14:43,45.2,21.4,222,2514,9107,ON,2,charcoal/clothing
884,0:14:44,45.2,21.4,222,2510,8974,ON,2,charcoal/clothing
885,0:14:45,45.2,21.4,222,2487,9066,ON,2,charcoal/clothing
886,0:14:46,45.2,21.4,222,2512,8985,ON,2,charcoal/clothing
887,0:14:47,45.2,21.4,222,2533,9008,ON,2,charcoal/clothing
888,0:14:48,45.2,21.4,222,2494,9008,ON,2,charcoal/clothing
889,0:14:49,45.2,21.4,222,2519,8974,ON,2,charcoal/clothing
890,0:14:50,45.2,21.4,222,2505,8950,ON,2,charcoal/clothing
891,0:14:51,45.3,21.5,222,2501,9008,ON,2,charcoal/clothing
892,0:14:52,45.3,21.5,222,2471,8997,ON,2,charcoal/clothing
893,0:14:53,45.2,21.4,221,2484,8950,ON,2,charcoal/clothing
894,0:14:54,45.2,21.4,221,2494,8991,ON,2,charcoal/clothing
895,0:14:55,45.2,21.4,220,2459,8273,ON,2,charcoal/clothing
896,0:14:56,45.2,21.4,217,2443,7989,ON,2,charcoal/clothing
897,0:14:57,45.2,21.4,214,2369,7450,ON,2,charcoal/clothing
898,0:14:58,45.2,21.4,214,2378,8261,ON,2,charcoal/clothing
899,0:14:59,45.2,21.4,215,2406,8672,ON,2,charcoal/clothing
900,0:15:00,45.2,21.4,215,2399,8082,ON,2,charcoal/clothing
901,0:15:01,45.1,21.4,215,2404,8389,ON,2,charcoal/clothing
902,0:15:02,45.1,21.4,215,2387,8215,ON,2,charcoal/clothing
903,0:15:03,45.1,21.5,216,2355,8076,ON,2,charcoal/clothing
904,0:15:04,45.1,21.5,216,2348,8099,ON,2,charcoal/clothing
905,0:15:05,45.0,21.4,216,2369,8360,ON,2,charcoal/clothing
906,0:15:06,45.0,21.4,216,2367,8336,ON,2,charcoal/clothing
907,0:15:07,45.0,21.4,217,2420,8591,ON,2,charcoal/clothing
908,0:15:08,45.0,21.4,218,2406,8620,ON,2,charcoal/clothing
909,0:15:09,45.1,21.5,219,2408,8609,ON,2,charcoal/clothing
910,0:15:10,45.1,21.5,219,2392,8684,ON,2,charcoal/clothing
911,0:15:11,45.1,21.5,219,2454,8632,ON,2,charcoal/clothing
912,0:15:12,45.1,21.4,219,2404,8516,ON,2,charcoal/clothing
913,0:15:13,45.1,21.4,219,2441,8597,ON,2,charcoal/clothing
914,0:15:14,45.1,21.5,219,2408,8394,ON,2,charcoal/clothing
915,0:15:15,45.1,21.5,219,2383,8406,ON,2,charcoal/clothing
916,0:15:16,45.2,21.5,219,2434,8354,ON,2,charcoal/clothing
917,0:15:17,45.2,21.5,219,2429,8296,ON,2,charcoal/clothing
918,0:00:00,60.8,23.9,114,0,400,OFF,0,charcoal/clothing
919,0:00:01,60.8,23.9,114,0,400,OFF,0,charcoal/clothing
920,0:00:02,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
921,0:00:03,60.7,23.9,113,0,400,OFF,0,charcoal/clothing
922,0:00:04,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
923,0:00:05,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
924,0:00:06,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
925,0:00:07,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
926,0:00:08,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
927,0:00:09,60.7,23.9,114,0,400,OFF,0,charcoal/clothing
928,0:00:10,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
929,0:00:11,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
930,0:00:12,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
931,0:00:13,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
932,0:00:14,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
933,0:00:15,60.6,23.9,114,2,400,OFF,0,charcoal/clothing
934,0:00:16,60.6,23.9,114,4,403,OFF,0,charcoal/clothing
935,0:00:17,60.6,23.9,114,4,404,OFF,0,charcoal/clothing
936,0:00:18,60.6,23.9,114,7,407,ON,0,charcoal/clothing
937,0:00:19,60.6,23.9,114,10,402,OFF,0,charcoal/clothing
938,0:00:20,60.6,23.9,114,8,403,OFF,0,charcoal/clothing
939,0:00:21,60.6,23.9,114,9,407,OFF,0,charcoal/clothing
940,0:00:22,60.6,23.9,113,10,412,OFF,0,charcoal/clothing
941,0:00:23,60.6,23.9,114,11,411,OFF,0,charcoal/clothing
942,0:00:24,60.6,23.9,114,11,409,OFF,0,charcoal/clothing
943,0:00:25,60.6,23.9,114,5,416,OFF,0,charcoal/clothing
944,0:00:26,60.6,23.9,114,9,415,OFF,0,charcoal/clothing
945,0:00:27,60.6,23.9,114,14,419,OFF,0,charcoal/clothing
946,0:00:28,60.6,23.9,114,12,424,OFF,0,charcoal/clothing
947,0:00:29,60.6,23.9,114,14,415,OFF,0,charcoal/clothing
948,0:00:30,60.6,23.9,114,15,420,OFF,0,charcoal/clothing
949,0:00:31,60.6,23.9,114,17,427,OFF,0,charcoal/clothing
950,0:00:32,60.6,23.9,114,16,414,OFF,0,charcoal/clothing
951,0:00:33,60.6,23.9,114,17,411,OFF,0,charcoal/clothing
952,0:00:34,60.6,23.9,114,12,409,OFF,0,charcoal/clothing
953,0:00:35,60.6,23.9,114,14,402,OFF,0,charcoal/clothing
954,0:00:36,60.6,23.9,113,12,407,OFF,0,charcoal/clothing
955,0:00:37,60.6,23.9,114,11,406,OFF,0,charcoal/clothing
956,0:00:38,60.6,23.9,114,10,400,OFF,0,charcoal/clothing
957,0:00:39,60.6,23.9,114,11,400,OFF,0,charcoal/clothing
958,0:00:40,60.6,23.9,114,11,402,OFF,0,charcoal/clothing
959,0:00:42,60.6,23.9,114,11,409,OFF,0,charcoal/clothing
960,0:00:43,60.6,23.9,114,14,411,OFF,0,charcoal/clothing
961,0:00:43,60.6,23.9,114,11,400,OFF,0,charcoal/clothing
962,0:00:45,60.6,23.9,114,9,405,OFF,0,charcoal/clothing
963,0:00:46,60.6,23.9,114,11,413,OFF,0,charcoal/clothing
964,0:00:47,60.6,23.9,114,12,414,OFF,0,charcoal/clothing
965,0:00:48,60.6,23.9,114,15,417,OFF,0,charcoal/clothing
966,0:00:49,60.6,23.9,114,14,415,OFF,0,charcoal/clothing
967,0:00:50,60.6,23.9,114,10,407,OFF,0,charcoal/clothing
968,0:00:51,60.6,23.9,114,12,418,OFF,0,charcoal/clothing
969,0:00:52,60.6,23.9,114,17,418,OFF,0,charcoal/clothing
970,0:00:53,60.6,23.9,114,12,414,OFF,0,charcoal/clothing
971,0:00:54,60.6,23.9,114,15,417,OFF,0,charcoal/clothing
972,0:00:55,60.6,23.9,114,17,412,OFF,0,charcoal/clothing
973,0:00:56,60.6,23.9,114,13,412,OFF,0,charcoal/clothing
974,0:00:57,60.6,23.9,114,16,411,OFF,0,charcoal/clothing
975,0:00:58,60.7,23.9,114,10,412,OFF,0,charcoal/clothing
976,0:00:59,60.7,23.9,114,17,412,OFF,0,charcoal/clothing
977,0:01:00,60.7,23.9,114,14,412,OFF,0,charcoal/clothing
978,0:01:01,60.7,23.9,114,10,407,OFF,0,charcoal/clothing
979,0:01:02,60.7,23.9,114,14,412,OFF,0,charcoal/clothing
980,0:01:03,60.7,23.9,114,13,412,OFF,0,charcoal/clothing
981,0:01:04,60.7,23.9,114,18,405,OFF,0,charcoal/clothing
982,0:01:05,60.7,23.9,114,11,410,OFF,0,charcoal/clothing
983,0:01:06,60.7,23.9,114,11,404,OFF,0,charcoal/clothing
984,0:01:07,60.7,23.9,114,9,401,OFF,0,charcoal/clothing
985,0:01:08,60.7,23.9,114,10,400,OFF,0,charcoal/clothing
986,0:01:09,60.7,23.9,114,7,400,OFF,0,charcoal/clothing
987,0:01:10,60.7,23.9,114,6,402,OFF,0,charcoal/clothing
988,0:01:11,60.6,23.9,114,5,405,OFF,0,charcoal/clothing
989,0:01:12,60.6,23.9,114,6,403,OFF,0,charcoal/clothing
990,0:01:13,60.6,23.9,114,5,400,OFF,0,charcoal/clothing
991,0:01:14,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
992,0:01:15,60.6,23.9,114,2,403,OFF,0,charcoal/clothing
993,0:01:16,60.6,23.9,114,0,400,OFF,0,charcoal/clothing
994,0:01:17,60.5,23.9,114,2,412,OFF,0,charcoal/clothing
995,0:01:18,60.5,23.9,114,1,414,OFF,0,charcoal/clothing
996,0:01:19,60.5,23.9,114,0,409,OFF,0,charcoal/clothing
997,0:01:20,60.5,23.9,114,0,403,OFF,0,charcoal/clothing
998,0:01:21,60.5,23.9,114,2,412,OFF,0,charcoal/clothing
999,0:01:22,60.5,23.9,114,3,404,OFF,0,charcoal/clothing
1000,0:01:23,60.5,23.9,114,6,414,OFF,0,charcoal/clothing
1001,0:01:24,60.5,23.9,114,5,413,OFF,0,charcoal/clothing
1002,0:01:25,60.4,23.9,114,8,408,OFF,0,charcoal/clothing
1003,0:01:26,60.4,23.9,114,5,414,OFF,0,charcoal/clothing
1004,0:01:27,60.4,23.9,114,6,411,OFF,0,charcoal/clothing
1005,0:01:28,60.5,23.9,114,3,404,OFF,0,charcoal/clothing
1006,0:01:29,60.5,23.9,114,4,406,OFF,0,charcoal/clothing
1007,0:01:30,60.5,23.9,114,8,403,OFF,0,charcoal/clothing
1008,0:01:31,60.5,23.9,114,6,403,OFF,0,charcoal/clothing
1009,0:01:32,60.5,23.9,114,5,405,OFF,0,charcoal/clothing
1010,0:01:33,60.5,23.9,114,2,407,OFF,0,charcoal/clothing
1011,0:01:34,60.4,23.9,114,1,400,OFF,0,charcoal/clothing
1012,0:01:35,60.4,23.9,114,7,404,OFF,0,charcoal/clothing
1013,0:01:36,60.4,23.9,114,7,408,OFF,0,charcoal/clothing
1014,0:01:37,60.4,23.9,114,6,412,OFF,0,charcoal/clothing
1015,0:01:38,60.4,23.9,114,5,402,OFF,0,charcoal/clothing
1016,0:01:39,60.4,23.9,113,3,401,OFF,0,charcoal/clothing
1017,0:01:40,60.4,23.9,114,5,406,OFF,0,charcoal/clothing
1018,0:01:41,60.4,23.9,114,4,409,OFF,0,charcoal/clothing
1019,0:01:42,60.4,23.9,114,0,401,OFF,0,charcoal/clothing
1020,0:01:43,60.4,23.9,113,5,409,OFF,0,charcoal/clothing
1021,0:01:44,60.4,23.9,114,12,416,OFF,0,charcoal/clothing
1022,0:01:45,60.4,23.9,114,8,408,OFF,0,charcoal/clothing
1023,0:01:46,60.4,23.9,114,11,415,OFF,0,charcoal/clothing
1024,0:01:47,60.4,23.9,114,5,404,OFF,0,charcoal/clothing
1025,0:01:48,60.4,23.9,114,13,411,OFF,0,charcoal/clothing
1026,0:01:49,60.4,23.9,114,12,408,OFF,0,charcoal/clothing
1027,0:01:50,60.4,23.9,114,10,404,OFF,0,charcoal/clothing
1028,0:01:51,60.4,23.9,114,17,410,OFF,0,charcoal/clothing
1029,0:01:52,60.4,23.9,114,13,405,OFF,0,charcoal/clothing
1030,0:01:53,60.4,23.9,114,8,404,OFF,0,charcoal/clothing
1031,0:01:54,60.4,23.9,114,8,404,OFF,0,charcoal/clothing
1032,0:01:55,60.4,23.9,114,12,414,OFF,0,charcoal/clothing
1033,0:01:56,60.4,23.9,114,12,419,OFF,0,charcoal/clothing
1034,0:01:57,60.4,23.9,114,11,415,OFF,0,charcoal/clothing
1035,0:01:58,60.4,23.9,113,9,411,OFF,0,charcoal/clothing
1036,0:01:59,60.4,23.9,114,10,408,OFF,0,charcoal/clothing
1037,0:02:00,60.4,23.9,114,12,436,OFF,0,charcoal/clothing
1038,0:02:01,60.4,23.9,116,16,476,OFF,0,charcoal/clothing
1039,0:02:02,60.4,23.9,118,23,513,OFF,0,charcoal/clothing
1040,0:02:03,60.4,23.9,120,25,529,OFF,0,charcoal/clothing
1041,0:02:04,60.4,23.9,122,39,584,OFF,1,charcoal/clothing
1042,0:02:05,60.4,23.9,123,51,632,OFF,1,charcoal/clothing
1043,0:02:06,60.4,23.9,124,49,697,OFF,1,charcoal/clothing
1044,0:02:07,60.4,23.9,126,56,697,OFF,1,charcoal/clothing
1045,0:02:08,60.4,23.9,126,64,702,OFF,1,charcoal/clothing
1046,0:02:09,60.4,23.9,127,67,681,OFF,1,charcoal/clothing
1047,0:02:10,60.4,23.9,126,71,641,OFF,1,charcoal/clothing
1048,0:02:11,60.5,23.9,127,69,627,OFF,1,charcoal/clothing
1049,0:02:12,60.5,23.9,127,78,608,OFF,1,charcoal/clothing
1050,0:02:13,60.5,23.9,127,71,605,OFF,1,charcoal/clothing
1051,0:02:14,60.5,23.9,127,69,586,OFF,1,charcoal/clothing
1052,0:02:15,60.5,23.9,127,72,583,OFF,1,charcoal/clothing
1053,0:02:16,60.5,23.9,126,69,585,OFF,1,charcoal/clothing
1054,0:02:17,60.5,23.9,127,63,582,OFF,1,charcoal/clothing
1055,0:02:18,60.5,23.9,127,68,587,OFF,1,charcoal/clothing
1056,0:02:19,60.5,23.9,128,72,579,OFF,1,charcoal/clothing
1057,0:02:20,60.5,23.9,128,69,583,OFF,1,charcoal/clothing
1058,0:02:21,60.5,23.9,128,71,590,OFF,1,charcoal/clothing
1059,0:02:22,60.5,23.9,128,72,590,OFF,1,charcoal/clothing
1060,0:02:23,60.5,23.9,129,77,607,OFF,1,charcoal/clothing
1061,0:02:24,60.5,23.9,129,76,618,OFF,1,charcoal/clothing
1062,0:02:25,60.5,23.9,129,81,609,OFF,1,charcoal/clothing
1063,0:02:26,60.5,23.9,128,83,609,OFF,1,charcoal/clothing
1064,0:02:27,60.5,23.9,129,86,609,OFF,1,charcoal/clothing
1065,0:02:28,60.5,23.9,129,91,615,OFF,1,charcoal/clothing
1066,0:02:29,60.6,24.0,130,89,623,OFF,1,charcoal/clothing
1067,0:02:30,60.6,24.0,130,83,617,OFF,1,charcoal/clothing
1068,0:02:31,60.5,23.9,132,94,624,OFF,1,charcoal/clothing
1069,0:02:32,60.5,23.9,133,94,628,OFF,1,charcoal/clothing
1070,0:02:33,60.5,24.0,135,90,646,OFF,1,charcoal/clothing
1071,0:02:34,60.5,24.0,136,93,670,OFF,1,charcoal/clothing
1072,0:02:35,60.5,24.0,138,112,758,OFF,1,charcoal/clothing
1073,0:02:36,60.5,24.0,139,118,800,OFF,1,charcoal/clothing
1074,0:02:37,60.5,24.0,141,134,837,OFF,1,charcoal/clothing
1075,0:02:38,60.5,24.0,142,135,849,OFF,1,charcoal/clothing
1076,0:02:39,60.5,24.0,144,146,875,OFF,1,charcoal/clothing
1077,0:02:40,60.5,24.0,145,148,904,OFF,1,charcoal/clothing
1078,0:02:41,60.5,24.0,146,159,899,OFF,1,charcoal/clothing
1079,0:02:42,60.5,24.0,147,161,903,OFF,1,charcoal/clothing
1080,0:02:43,60.5,24.0,147,167,916,OFF,1,charcoal/clothing
1081,0:02:44,60.5,24.0,148,168,921,OFF,1,charcoal/clothing
1082,0:02:45,60.5,24.0,148,175,923,OFF,1,charcoal/clothing
1083,0:02:46,60.5,24.0,148,180,928,OFF,1,charcoal/clothing
1084,0:02:47,60.5,24.0,147,183,930,OFF,1,charcoal/clothing
1085,0:02:48,60.4,24.0,148,184,928,OFF,1,charcoal/clothing
1086,0:02:49,60.4,24.0,149,185,911,OFF,1,charcoal/clothing
1087,0:02:50,60.4,24.0,151,186,872,OFF,1,charcoal/clothing
1088,0:02:51,60.4,24.0,151,185,866,OFF,1,charcoal/clothing
1089,0:02:52,60.4,24.0,152,186,888,OFF,1,charcoal/clothing
1090,0:02:53,60.4,24.0,153,194,952,OFF,1,charcoal/clothing
1091,0:02:54,60.4,24.0,155,195,969,OFF,1,charcoal/clothing
1092,0:02:55,60.4,24.0,157,192,1006,OFF,1,charcoal/clothing
1093,0:02:56,60.4,24.0,159,201,1023,OFF,1,charcoal/clothing
1094,0:02:57,60.4,24.0,159,206,1040,OFF,1,charcoal/clothing
1095,0:02:58,60.4,24.0,160,207,1035,OFF,1,charcoal/clothing
1096,0:02:59,60.4,24.0,161,206,1018,OFF,1,charcoal/clothing
1097,0:03:00,60.4,24.0,161,211,1040,OFF,1,charcoal/clothing
1098,0:03:01,60.4,24.0,162,218,1074,OFF,1,charcoal/clothing
1099,0:03:02,60.4,24.0,162,215,1122,OFF,1,charcoal/clothing
1100,0:03:03,60.4,24.0,163,223,1148,OFF,1,charcoal/clothing
1101,0:03:04,60.3,24.0,163,233,1171,OFF,1,charcoal/clothing
1102,0:03:05,60.3,24.0,163,224,1185,OFF,1,charcoal/clothing
1103,0:03:06,60.3,24.0,163,230,1197,OFF,1,charcoal/clothing
1104,0:03:07,60.3,24.0,163,239,1215,OFF,1,charcoal/clothing
1105,0:03:08,60.3,24.0,164,238,1226,OFF,1,charcoal/clothing
1106,0:03:09,60.3,24.0,164,241,1228,OFF,1,charcoal/clothing
1107,0:03:10,60.3,24.0,165,241,1221,OFF,1,charcoal/clothing
1108,0:03:11,60.3,24.0,164,248,1225,OFF,1,charcoal/clothing
1109,0:03:12,60.3,24.1,164,247,1210,OFF,1,charcoal/clothing
1110,0:03:13,60.3,24.1,165,246,1203,OFF,1,charcoal/clothing
1111,0:03:14,60.3,24.1,164,242,1163,OFF,1,charcoal/clothing
1112,0:03:15,60.3,24.1,165,245,1166,OFF,1,charcoal/clothing
1113,0:03:16,60.3,24.0,165,247,1112,OFF,1,charcoal/clothing
1114,0:03:17,60.3,24.0,164,245,1079,OFF,1,charcoal/clothing
1115,0:03:18,60.3,24.1,164,237,1019,OFF,1,charcoal/clothing
1116,0:03:19,60.3,24.1,164,234,991,OFF,1,charcoal/clothing
1117,0:03:20,60.3,24.1,164,232,931,OFF,1,charcoal/clothing
1118,0:03:21,60.3,24.1,164,230,910,OFF,1,charcoal/clothing
1119,0:03:22,60.3,24.1,164,221,850,OFF,1,charcoal/clothing
1120,0:03:23,60.3,24.1,164,218,839,OFF,1,charcoal/clothing
1121,0:03:24,60.3,24.1,164,214,834,OFF,1,charcoal/clothing
1122,0:03:25,60.3,24.1,164,213,828,OFF,1,charcoal/clothing
1123,0:03:26,60.2,24.1,164,212,832,OFF,1,charcoal/clothing
1124,0:03:27,60.2,24.1,165,209,827,OFF,1,charcoal/clothing
1125,0:03:28,60.2,24.1,166,206,844,OFF,1,charcoal/clothing
1126,0:03:29,60.2,24.1,166,210,875,OFF,1,charcoal/clothing
1127,0:03:30,60.2,24.1,166,213,952,OFF,1,charcoal/clothing
1128,0:03:31,60.2,24.1,167,216,1015,OFF,1,charcoal/clothing
1129,0:03:32,60.2,24.1,167,223,1093,OFF,1,charcoal/clothing
1130,0:03:33,60.2,24.1,167,227,1115,OFF,1,charcoal/clothing
1131,0:03:34,60.2,24.1,168,231,1128,OFF,1,charcoal/clothing
1132,0:03:35,60.2,24.1,167,234,1137,OFF,1,charcoal/clothing
1133,0:03:36,60.2,24.1,168,240,1171,OFF,1,charcoal/clothing
1134,0:03:37,60.2,24.1,168,238,1160,OFF,1,charcoal/clothing
1135,0:03:38,60.2,24.1,168,241,1186,OFF,1,charcoal/clothing
1136,0:03:39,60.1,24.1,168,245,1185,OFF,1,charcoal/clothing
1137,0:03:40,60.1,24.1,168,243,1197,OFF,1,charcoal/clothing
1138,0:03:41,60.1,24.1,168,240,1208,OFF,1,charcoal/clothing
1139,0:03:42,60.1,24.1,168,247,1208,OFF,1,charcoal/clothing
1140,0:03:43,60.1,24.1,168,251,1188,OFF,1,charcoal/clothing
1141,0:03:44,60.1,24.1,168,247,1184,OFF,1,charcoal/clothing
1142,0:03:45,60.1,24.1,168,251,1180,OFF,1,charcoal/clothing
1143,0:03:46,60.1,24.1,168,250,1185,OFF,1,charcoal/clothing
1144,0:03:47,60.1,24.1,169,250,1221,OFF,1,charcoal/clothing
1145,0:03:48,60.1,24.1,170,255,1256,OFF,1,charcoal/clothing
1146,0:03:49,60.1,24.1,170,261,1324,OFF,1,charcoal/clothing
1147,0:03:50,60.1,24.1,170,267,1378,OFF,1,charcoal/clothing
1148,0:03:51,60.1,24.1,171,275,1430,OFF,1,charcoal/clothing
1149,0:03:52,60.1,24.1,173,284,1467,OFF,1,charcoal/clothing
1150,0:03:53,60.1,24.1,174,298,1508,OFF,1,charcoal/clothing
1151,0:03:54,60.1,24.1,175,311,1542,OFF,1,charcoal/clothing
1152,0:03:55,60.1,24.1,176,319,1601,OFF,1,charcoal/clothing
1153,0:03:56,60.1,24.1,176,334,1633,OFF,1,charcoal/clothing
1154,0:03:57,60.1,24.2,179,338,1667,OFF,1,charcoal/clothing
1155,0:03:58,60.1,24.2,179,339,1661,OFF,1,charcoal/clothing
1156,0:03:59,60.1,24.2,181,350,1677,OFF,1,charcoal/clothing
1157,0:04:00,60.1,24.2,181,352,1677,OFF,1,charcoal/clothing
1158,0:04:01,60.1,24.2,182,372,1724,OFF,1,charcoal/clothing
1159,0:04:02,60.1,24.2,183,365,1690,OFF,1,charcoal/clothing
1160,0:04:03,60.1,24.2,184,379,1710,OFF,1,charcoal/clothing
1161,0:04:04,60.1,24.2,184,377,1724,OFF,1,charcoal/clothing
1162,0:04:05,60.1,24.1,185,392,1733,OFF,1,charcoal/clothing
1163,0:04:06,60.1,24.1,185,391,1719,OFF,1,charcoal/clothing
1164,0:04:07,60.1,24.1,186,400,1731,OFF,1,charcoal/clothing
1165,0:04:08,60.1,24.1,186,390,1730,OFF,1,charcoal/clothing
1166,0:04:09,60.1,24.2,187,390,1707,OFF,1,charcoal/clothing
1167,0:04:10,60.1,24.2,187,398,1713,OFF,1,charcoal/clothing
1168,0:04:11,60.1,24.2,188,396,1698,OFF,1,charcoal/clothing
1169,0:04:12,60.1,24.2,189,390,1692,OFF,1,charcoal/clothing
1170,0:04:13,60.1,24.2,189,400,1686,OFF,1,charcoal/clothing
1171,0:04:14,60.1,24.2,189,397,1688,OFF,1,charcoal/clothing
1172,0:04:15,60.1,24.2,189,395,1688,OFF,1,charcoal/clothing
1173,0:04:16,60.1,24.2,189,395,1657,OFF,1,charcoal/clothing
1174,0:04:17,60.1,24.2,190,385,1669,OFF,1,charcoal/clothing
1175,0:04:18,60.1,24.2,190,397,1676,OFF,1,charcoal/clothing
1176,0:04:19,60.1,24.2,190,402,1687,OFF,1,charcoal/clothing
1177,0:04:20,60.1,24.2,190,397,1692,OFF,1,charcoal/clothing
1178,0:04:21,60.1,24.2,190,401,1688,OFF,1,charcoal/clothing
1179,0:04:22,60.1,24.2,190,395,1687,OFF,1,charcoal/clothing
1180,0:04:23,60.1,24.2,190,410,1686,OFF,1,charcoal/clothing
1181,0:04:24,60.1,24.1,190,402,1676,OFF,1,charcoal/clothing
1182,0:04:25,60.1,24.1,190,399,1657,OFF,1,charcoal/clothing
1183,0:04:27,60.1,24.2,190,412,1651,OFF,1,charcoal/clothing
1184,0:04:27,60.1,24.2,190,397,1617,OFF,1,charcoal/clothing
1185,0:04:28,60.1,24.2,189,391,1595,OFF,1,charcoal/clothing
1186,0:04:29,60.1,24.2,188,400,1584,OFF,1,charcoal/clothing
1187,0:04:30,60.1,24.2,188,400,1570,OFF,1,charcoal/clothing
1188,0:04:31,60.1,24.2,188,390,1547,OFF,1,charcoal/clothing
1189,0:04:32,60.1,24.2,188,387,1549,OFF,1,charcoal/clothing
1190,0:04:33,60.1,24.2,187,375,1543,OFF,1,charcoal/clothing
1191,0:04:34,60.2,24.2,187,379,1554,OFF,1,charcoal/clothing
1192,0:04:35,60.2,24.2,186,394,1577,OFF,1,charcoal/clothing
1193,0:04:36,60.2,24.2,186,391,1564,OFF,1,charcoal/clothing
1194,0:04:37,60.2,24.2,186,382,1582,OFF,1,charcoal/clothing
1195,0:04:38,60.2,24.2,186,395,1587,OFF,1,charcoal/clothing
1196,0:04:39,60.2,24.2,186,383,1593,OFF,1,charcoal/clothing
1197,0:04:40,60.2,24.2,186,377,1603,OFF,1,charcoal/clothing
1198,0:04:41,60.2,24.2,187,392,1613,OFF,1,charcoal/clothing
1199,0:04:42,60.2,24.2,187,398,1606,OFF,1,charcoal/clothing
1200,0:04:43,60.2,24.2,187,397,1628,OFF,1,charcoal/clothing
1201,0:04:44,60.2,24.2,188,403,1631,OFF,1,charcoal/clothing
